ID,Category,Subject,Content,Used Count
269,Value,Scholarships don't require a 4.0 GPA,"Hi [First Name],

Wanted to share something useful while you weigh your options.

You're afraid of paying an agent and getting nothing in return.

Commonwealth offers full funding for students from Commonwealth nations. We help African students apply with a country-diversification strategy, so you're not putting all your eggs in one basket.

Our Tier 3 package (\$1,500) handles strategy, essay editing, application submission, and interview prep across 3 countries at once, so you're not putting all your eggs in one basket. If you get zero scholarship offers after all attempts, we refund you 70% (\$1,050) - you risk only \$450.

Fill out our free 3-minute Pre-Qualification Form here: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",1
270,Value,What $800 actually covers,"Hi [First Name],

Circling back with a bit more detail on how this actually works.

You've applied before and got a rejection with no explanation.

Germany offers zero tuition at public universities, just a small semester fee. We help African students apply with a country-diversification strategy, so you're not putting all your eggs in one basket.

Our Tier 2 package (\$800) shortlists 1-2 tuition-friendly countries that fit your budget, edits your CV and Motivation Letter, submits your applications, and tracks them until you get an offer. If you get zero offers after two honest attempts, we refund you 70% (\$560) - you risk only \$240.

Reply YES and we'll send you the Pre-Qualification Form: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Best regards,
Scholarship Assistant

To unsubscribe, reply with STOP.",1
271,Value,The strategy most applicants skip,"Hi [First Name],

I hope you're still considering studying abroad for 2026.

You're the first in your family trying this, so there's no one to ask.

France offers as little as EUR2,000/year for a Master's at a public university. We help African students apply with a country-diversification strategy, so you're not putting all your eggs in one basket.

Our Tier 2 package (\$800) shortlists 1-2 tuition-friendly countries that fit your budget, edits your CV and Motivation Letter, submits your applications, and tracks them until you get an offer. If you get zero offers after two honest attempts, we refund you 70% (\$560) - you risk only \$240.

Book your spot by filling this out: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Cheers,
Scholarship Assistant

To unsubscribe, reply with STOP.",1
272,Value,"Fully funded scholarships explained - DAAD, Chevening, CSC","Hi [First Name],

Quick follow-up on the study-abroad path we talked about.

Your family can't afford $20,000 in tuition, and the banks won't lend without collateral.

Norway offers zero tuition at public universities, even for international students. We help African students apply with a country-diversification strategy, so you're not putting all your eggs in one basket.

Our Tier 2 package (\$800) shortlists 1-2 tuition-friendly countries that fit your budget, edits your CV and Motivation Letter, submits your applications, and tracks them until you get an offer. If you get zero offers after two honest attempts, we refund you 70% (\$560) - you risk only \$240.

Start here - it takes 3 minutes: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Rooting for you,
Scholarship Assistant

To unsubscribe, reply with STOP.",1
273,Value,Tuition-free Europe: what it actually costs,"Hi [First Name],

Following up on my last note about studying abroad in 2026.

You've heard scholarships are a lottery - so you never even applied.

Finland offers low-cost degrees with a strong quality-of-life reputation. We help African students apply with a country-diversification strategy, so you're not putting all your eggs in one basket.

Our Tier 2 package (\$800) shortlists 1-2 tuition-friendly countries that fit your budget, edits your CV and Motivation Letter, submits your applications, and tracks them until you get an offer. If you get zero offers after two honest attempts, we refund you 70% (\$560) - you risk only \$240.

Check if you qualify: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",1
274,Value,How to apply to 3 countries at once,"Hi [First Name],

Wanted to share something useful while you weigh your options.

You don't have a 4.0 GPA, so you assume you don't qualify for anything.

Belgium offers affordable tuition and a central location for European study. We help African students apply with a country-diversification strategy, so you're not putting all your eggs in one basket.

Our Tier 2 package (\$800) shortlists 1-2 tuition-friendly countries that fit your budget, edits your CV and Motivation Letter, submits your applications, and tracks them until you get an offer. If you get zero offers after two honest attempts, we refund you 70% (\$560) - you risk only \$240.

Claim your free eligibility check: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Best regards,
Scholarship Assistant

To unsubscribe, reply with STOP.",1
275,Value,Get a degree that changes your family's future,"Hi [First Name],

Circling back with a bit more detail on how this actually works.

You don't know which of the dozens of scholarship names abroad are even real.

Netherlands offers moderate tuition with globally-ranked universities. We help African students apply with a country-diversification strategy, so you're not putting all your eggs in one basket.

Our Tier 2 package (\$800) shortlists 1-2 tuition-friendly countries that fit your budget, edits your CV and Motivation Letter, submits your applications, and tracks them until you get an offer. If you get zero offers after two honest attempts, we refund you 70% (\$560) - you risk only \$240.

Take the next step now: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Cheers,
Scholarship Assistant

To unsubscribe, reply with STOP.",1
276,Value,Scholarships don't require a 4.0 GPA,"Hi [First Name],

I hope you're still considering studying abroad for 2026.

You're afraid of paying an agent and getting nothing in return.

Germany (DAAD) offers full tuition, monthly stipend, and travel support. We help African students apply with a country-diversification strategy, so you're not putting all your eggs in one basket.

Our Tier 3 package (\$1,500) handles strategy, essay editing, application submission, and interview prep across 3 countries at once, so you're not putting all your eggs in one basket. If you get zero scholarship offers after all attempts, we refund you 70% (\$1,050) - you risk only \$450.

Fill out our free 3-minute Pre-Qualification Form here: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Rooting for you,
Scholarship Assistant

To unsubscribe, reply with STOP.",1
277,Value,What $800 actually covers,"Hi [First Name],

Quick follow-up on the study-abroad path we talked about.

You've applied before and got a rejection with no explanation.

UK (Chevening) offers full tuition, living costs, and a Master's at a top UK university. We help African students apply with a country-diversification strategy, so you're not putting all your eggs in one basket.

Our Tier 3 package (\$1,500) handles strategy, essay editing, application submission, and interview prep across 3 countries at once, so you're not putting all your eggs in one basket. If you get zero scholarship offers after all attempts, we refund you 70% (\$1,050) - you risk only \$450.

Reply YES and we'll send you the Pre-Qualification Form: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",1
278,Value,The strategy most applicants skip,"Hi [First Name],

Following up on my last note about studying abroad in 2026.

You're the first in your family trying this, so there's no one to ask.

China (CSC) offers 100% tuition, accommodation, health insurance, and a monthly stipend. We help African students apply with a country-diversification strategy, so you're not putting all your eggs in one basket.

Our Tier 3 package (\$1,500) handles strategy, essay editing, application submission, and interview prep across 3 countries at once, so you're not putting all your eggs in one basket. If you get zero scholarship offers after all attempts, we refund you 70% (\$1,050) - you risk only \$450.

Book your spot by filling this out: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Best regards,
Scholarship Assistant

To unsubscribe, reply with STOP.",1
279,Value,"Fully funded scholarships explained - DAAD, Chevening, CSC","Hi [First Name],

Wanted to share something useful while you weigh your options.

Your family can't afford $20,000 in tuition, and the banks won't lend without collateral.

Turkey (Turkiye Burslari) offers tuition, accommodation, flights, and a monthly stipend. We help African students apply with a country-diversification strategy, so you're not putting all your eggs in one basket.

Our Tier 3 package (\$1,500) handles strategy, essay editing, application submission, and interview prep across 3 countries at once, so you're not putting all your eggs in one basket. If you get zero scholarship offers after all attempts, we refund you 70% (\$1,050) - you risk only \$450.

Start here - it takes 3 minutes: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Cheers,
Scholarship Assistant

To unsubscribe, reply with STOP.",1
280,Value,Tuition-free Europe: what it actually costs,"Hi [First Name],

Circling back with a bit more detail on how this actually works.

You've heard scholarships are a lottery - so you never even applied.

EU (Erasmus Mundus) offers tuition, travel, and a monthly allowance across multiple countries. We help African students apply with a country-diversification strategy, so you're not putting all your eggs in one basket.

Our Tier 3 package (\$1,500) handles strategy, essay editing, application submission, and interview prep across 3 countries at once, so you're not putting all your eggs in one basket. If you get zero scholarship offers after all attempts, we refund you 70% (\$1,050) - you risk only \$450.

Check if you qualify: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Rooting for you,
Scholarship Assistant

To unsubscribe, reply with STOP.",1
281,Value,How to apply to 3 countries at once,"Hi [First Name],

I hope you're still considering studying abroad for 2026.

You don't have a 4.0 GPA, so you assume you don't qualify for anything.

Commonwealth offers full funding for students from Commonwealth nations. We help African students apply with a country-diversification strategy, so you're not putting all your eggs in one basket.

Our Tier 3 package (\$1,500) handles strategy, essay editing, application submission, and interview prep across 3 countries at once, so you're not putting all your eggs in one basket. If you get zero scholarship offers after all attempts, we refund you 70% (\$1,050) - you risk only \$450.

Claim your free eligibility check: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",1
